-12 1 0.992225 -0.12446
-12 2 0.969334 -0.245747
-12 3 0.932568 -0.360994
-12 4 0.883788 -0.467888
-12 5 0.82523 -0.564796
-12 6 0.759257 -0.650791
-12 7 0.688144 -0.725574
-12 8 0.613941 -0.789352
-12 9 0.538389 -0.842696
-12 10 0.462903 -0.886409
-12 11 0.388577 -0.921416
-12 12 0.316228 -0.948683
-12 13 0.246432 -0.96916
-12 14 0.179572 -0.983745
-11 -15 0.0343232 0.999411
-11 -14 0.0990772 0.99508
-11 -13 0.167752 0.985829
-11 -12 0.240228 0.970717
-11 -11 0.316228 0.948683
-11 -10 0.395263 0.918568
-11 -9 0.476569 0.879137
-11 -8 0.559041 0.82914
-11 -7 0.641164 0.767404
-11 -6 0.720968 0.692969
-11 -5 0.796021 0.605269
-11 -4 0.863502 0.504346
-11 -3 0.920366 0.391057
-11 -2 0.963634 0.267226
-11 -1 0.990755 0.135664
-11 0 1 -1.83697e-16
-11 1 0.990755 -0.135664
-11 2 0.963634 -0.267226
-11 3 0.920366 -0.391057
-11 4 0.863502 -0.504346
-11 5 0.796021 -0.605269
-11 6 0.720968 -0.692969
-11 7 0.641164 -0.767404
-11 8 0.559041 -0.82914
-11 9 0.476569 -0.879137
-11 10 0.395263 -0.918568
-11 11 0.316228 -0.948683
-11 12 0.240228 -0.970717
-11 13 0.167752 -0.985829
-11 14 0.0990772 -0.99508
-10 -15 -0.05547 0.99846
-10 -14 0.00952338 0.999955
-10 -13 0.0792373 0.996856
-10 -12 0.153707 0.988116
-10 -11 0.232816 0.972521
-10 -10 0.316228 0.948683
-10 -9 0.403306 0.915065
-10 -8 0.493013 0.870022
-10 -7 0.583795 0.811901
-10 -6 0.67349 0.739196
-10 -5 0.759257 0.650791
-10 -4 0.837611 0.546268
-10 -3 0.904604 0.426253
-10 -2 0.9562 0.292714
-10 -1 0.988827 0.149069
-10 0 1 -1.83697e-16
-10 1 0.988827 -0.149069
-10 2 0.9562 -0.292714
-10 3 0.904604 -0.426253
-10 4 0.837611 -0.546268
-10 5 0.759257 -0.650791
-10 6 0.67349 -0.739196
-10 7 0.583795 -0.811901
-10 8 0.493013 -0.870022
-10 9 0.403306 -0.915065
-10 10 0.316228 -0.948683
-10 11 0.232816 -0.972521
-10 12 0.153707 -0.988116
-10 13 0.0792373 -0.996856
-10 14 0.00952338 -0.999955
-9 -15 -0.153707 0.988116
-9 -14 -0.0895854 0.995979
-9 -13 -0.0199391 0.999801
-9 -12 0.05547 0.99846
-9 -11 0.13675 0.990606
-9 -10 0.223805 0.974634
-9 -9 0.316228 0.948683
-9 -8 0.413168 0.910655
-9 -7 0.513159 0.858293
-9 -6 0.613941 0.789352
-9 -5 0.712287 0.701888
-9 -4 0.803947 0.594701
-9 -3 0.883788 0.467888
-9 -2 0.94626 0.323405
-9 -1 0.986228 0.165392
-9 0 1 -1.83697e-16
-9 1 0.986228 -0.165392
-9 2 0.94626 -0.323405
-9 3 0.883788 -0.467888
-9 4 0.803947 -0.594701
-9 5 0.712287 -0.701888
-9 6 0.613941 -0.789352
-9 7 0.513159 -0.858293
-9 8 0.413168 -0.910655
-9 9 0.316228 -0.948683
-9 10 0.223805 -0.974634
-9 11 0.13675 -0.990606
-9 12 0.05547 -0.99846
-9 13 -0.0199391 -0.999801
-9 14 -0.0895854 -0.995979
-8 -15 -0.260166 0.965564
-8 -14 -0.19836 0.980129
-8 -13 -0.13029 0.991476
-8 -12 -0.05547 0.99846
-8 -11 0.0265058 0.999649
-8 -10 0.115881 0.993263
-8 -9 0.212617 0.977136
-8 -8 0.316228 0.948683
-8 -7 0.425538 0.904941
-8 -6 0.538389 0.842696
-8 -5 0.651312 0.75881
-8 -4 0.759257 0.650791
-8 -3 0.855584 0.517664
-8 -2 0.932568 0.360994
-8 -1 0.982608 0.18569
-8 0 1 -1.83697e-16
-8 1 0.982608 -0.18569
-8 2 0.932568 -0.360994
-8 3 0.855584 -0.517664
-8 4 0.759257 -0.650791
-8 5 0.651312 -0.75881
-8 6 0.538389 -0.842696
-8 7 0.425538 -0.904941
-8 8 0.316228 -0.948683
-8 9 0.212617 -0.977136
-8 10 0.115881 -0.993263
-8 11 0.0265058 -0.999649
-8 12 -0.05547 -0.99846
-8 13 -0.13029 -0.991476
-8 14 -0.19836 -0.980129
-7 -15 -0.373927 0.927458
-7 -14 -0.316228 0.948683
-7 -13 -0.2517 0.967805
-7 -12 -0.179572 0.983745
-7 -11 -0.0990772 0.99508
-7 -10 -0.00952338 0.999955
-7 -9 0.0895854 0.995979
-7 -8 0.19836 0.980129
-7 -7 0.316228 0.948683
-7 -6 0.441508 0.897257
-7 -5 0.570835 0.821065
-7 -4 0.698537 0.715574
-7 -3 0.816205 0.577763
-7 -2 0.913009 0.40794
-7 -1 0.977358 0.211593
-7 0 1 -1.83697e-16
-7 1 0.977358 -0.211593
-7 2 0.913009 -0.40794
-7 3 0.816205 -0.577763
-7 4 0.698537 -0.715574
-7 5 0.570835 -0.821065
-7 6 0.441508 -0.897257
-7 7 0.316228 -0.948683
-7 8 0.19836 -0.980129
-7 9 0.0895854 -0.995979
-7 10 -0.00952338 -0.999955
-7 11 -0.0990772 -0.99508
-7 12 -0.179572 -0.983745
-7 13 -0.2517 -0.967805
-7 14 -0.316228 -0.948683
-6 -15 -0.493013 0.870022
-6 -14 -0.441508 0.897257
-6 -13 -0.382933 0.923776
-6 -12 -0.316228 0.948683
-6 -11 -0.240228 0.970717
-6 -10 -0.153707 0.988116
-6 -9 -0.05547 0.99846
-6 -8 0.05547 0.99846
-6 -7 0.179572 0.983745
-6 -6 0.316228 0.948683
-6 -5 0.462903 0.886409
-6 -4 0.613941 0.789352
-6 -3 0.759257 0.650791
-6 -2 0.883788 0.467888
-6 -1 0.969334 0.245747
-6 0 1 -1.83697e-16
-6 1 0.969334 -0.245747
-6 2 0.883788 -0.467888
-6 3 0.759257 -0.650791
-6 4 0.613941 -0.789352
-6 5 0.462903 -0.886409
-6 6 0.316228 -0.948683
-6 7 0.179572 -0.983745
-6 8 0.05547 -0.99846
-6 9 -0.05547 -0.99846
-6 10 -0.153707 -0.988116
-6 11 -0.240228 -0.970717
-6 12 -0.316228 -0.948683
-6 13 -0.382933 -0.923776
-6 14 -0.441508 -0.897257
-5 -15 -0.613941 0.789352
-5 -14 -0.570835 0.821065
-5 -13 -0.520919 0.853606
-5 -12 -0.462903 0.886409
-5 -11 -0.395263 0.918568
-5 -10 -0.316228 0.948683
-5 -9 -0.223805 0.974634
-5 -8 -0.115881 0.993263
-5 -7 0.00952338 0.999955
-5 -6 0.153707 0.988116
-5 -5 0.316228 0.948683
-5 -4 0.493013 0.870022
-5 -3 0.67349 0.739196
-5 -2 0.837611 0.546268
-5 -1 0.9562 0.292714
-5 0 1 -1.83697e-16
-5 1 0.9562 -0.292714
-5 2 0.837611 -0.546268
-5 3 0.67349 -0.739196
-5 4 0.493013 -0.870022
-5 5 0.316228 -0.948683
-5 6 0.153707 -0.988116
-5 7 0.00952338 -0.999955
-5 8 -0.115881 -0.993263
-5 9 -0.223805 -0.974634
-5 10 -0.316228 -0.948683
-5 11 -0.395263 -0.918568
-5 12 -0.462903 -0.886409
-5 13 -0.520919 -0.853606
-5 14 -0.570835 -0.821065
-4 -15 -0.731307 0.682048
-4 -14 -0.698537 0.715574
-4 -13 -0.659868 0.751382
-4 -12 -0.613941 0.789352
-4 -11 -0.559041 0.82914
-4 -10 -0.493013 0.870022
-4 -9 -0.413168 0.910655
-4 -8 -0.316228 0.948683
-4 -7 -0.19836 0.980129
-4 -6 -0.05547 0.99846
-4 -5 0.115881 0.993263
-4 -4 0.316228 0.948683
-4 -3 0.538389 0.842696
-4 -2 0.759257 0.650791
-4 -1 0.932568 0.360994
-4 0 1 -1.83697e-16
-4 1 0.932568 -0.360994
-4 2 0.759257 -0.650791
-4 3 0.538389 -0.842696
-4 4 0.316228 -0.948683
-4 5 0.115881 -0.993263
-4 6 -0.05547 -0.99846
-4 7 -0.19836 -0.980129
-4 8 -0.316228 -0.948683
-4 9 -0.413168 -0.910655
-4 10 -0.493013 -0.870022
-4 11 -0.559041 -0.82914
-4 12 -0.613941 -0.789352
-4 13 -0.659868 -0.751382
-4 14 -0.698537 -0.715574
-3 -15 -0.837611 0.546268
-3 -14 -0.816205 0.577763
-3 -13 -0.790478 0.61249
-3 -12 -0.759257 0.650791
-3 -11 -0.720968 0.692969
-3 -10 -0.67349 0.739196
-3 -9 -0.613941 0.789352
-3 -8 -0.538389 0.842696
-3 -7 -0.441508 0.897257
-3 -6 -0.316228 0.948683
-3 -5 -0.153707 0.988116
-3 -4 0.05547 0.99846
-3 -3 0.316228 0.948683
-3 -2 0.613941 0.789352
-3 -1 0.883788 0.467888
-3 0 1 -1.83697e-16
-3 1 0.883788 -0.467888
-3 2 0.613941 -0.789352
-3 3 0.316228 -0.948683
-3 4 0.05547 -0.99846
-3 5 -0.153707 -0.988116
-3 6 -0.316228 -0.948683
-3 7 -0.441508 -0.897257
-3 8 -0.538389 -0.842696
-3 9 -0.613941 -0.789352
-3 10 -0.67349 -0.739196
-3 11 -0.720968 -0.692969
-3 12 -0.759257 -0.650791
-3 13 -0.790478 -0.61249
-3 14 -0.816205 -0.577763
-2 -15 -0.923705 0.383104
-2 -14 -0.913009 0.40794
-2 -13 -0.899947 0.435999
-2 -12 -0.883788 0.467888
-2 -11 -0.863502 0.504346
-2 -10 -0.837611 0.546268
-2 -9 -0.803947 0.594701
-2 -8 -0.759257 0.650791
-2 -7 -0.698537 0.715574
-2 -6 -0.613941 0.789352
-2 -5 -0.493013 0.870022
-2 -4 -0.316228 0.948683
-2 -3 -0.05547 0.99846
-2 -2 0.316228 0.948683
-2 -1 0.759257 0.650791
-2 0 1 -1.83697e-16
-2 1 0.759257 -0.650791
-2 2 0.316228 -0.948683
-2 3 -0.05547 -0.99846
-2 4 -0.316228 -0.948683
-2 5 -0.493013 -0.870022
-2 6 -0.613941 -0.789352
-2 7 -0.698537 -0.715574
-2 8 -0.759257 -0.650791
-2 9 -0.803947 -0.594701
-2 10 -0.837611 -0.546268
-2 11 -0.863502 -0.504346
-2 12 -0.883788 -0.467888
-2 13 -0.899947 -0.435999
-2 14 -0.913009 -0.40794
-1 -15 -0.980241 0.197806
-1 -14 -0.977358 0.211593
-1 -13 -0.973798 0.227414
-1 -12 -0.969334 0.245747
-1 -11 -0.963634 0.267226
-1 -10 -0.9562 0.292714
-1 -9 -0.94626 0.323405
-1 -8 -0.932568 0.360994
-1 -7 -0.913009 0.40794
-1 -6 -0.883788 0.467888
-1 -5 -0.837611 0.546268
-1 -4 -0.759257 0.650791
-1 -3 -0.613941 0.789352
-1 -2 -0.316228 0.948683
-1 -1 0.316228 0.948683
-1 0 1 -1.83697e-16
-1 1 0.316228 -0.948683
-1 2 -0.316228 -0.948683
-1 3 -0.613941 -0.789352
-1 4 -0.759257 -0.650791
-1 5 -0.837611 -0.546268
-1 6 -0.883788 -0.467888
-1 7 -0.913009 -0.40794
-1 8 -0.932568 -0.360994
-1 9 -0.94626 -0.323405
-1 10 -0.9562 -0.292714
-1 11 -0.963634 -0.267226
-1 12 -0.969334 -0.245747
-1 13 -0.973798 -0.227414
-1 14 -0.977358 -0.211593
0 -15 -1 -1.83697e-16
0 -14 -1 -1.83697e-16
0 -13 -1 -1.83697e-16
0 -12 -1 -1.83697e-16
0 -11 -1 -1.83697e-16
0 -10 -1 -1.83697e-16
0 -9 -1 -1.83697e-16
0 -8 -1 -1.83697e-16
0 -7 -1 -1.83697e-16
0 -6 -1 -1.83697e-16
0 -5 -1 -1.83697e-16
0 -4 -1 -1.83697e-16
0 -3 -1 -1.83697e-16
0 -2 -1 -1.83697e-16
0 -1 -1 -1.83697e-16
0 0 INF INF 
0 1 -1 1.83697e-16
0 2 -1 1.83697e-16
0 3 -1 1.83697e-16
0 4 -1 1.83697e-16
0 5 -1 1.83697e-16
0 6 -1 1.83697e-16
0 7 -1 1.83697e-16
0 8 -1 1.83697e-16
0 9 -1 1.83697e-16
0 10 -1 1.83697e-16
0 11 -1 1.83697e-16
0 12 -1 1.83697e-16
0 13 -1 1.83697e-16
0 14 -1 1.83697e-16
1 -15 -0.980241 -0.197806
1 -14 -0.977358 -0.211593
1 -13 -0.973798 -0.227414
1 -12 -0.969334 -0.245747
1 -11 -0.963634 -0.267226
1 -10 -0.9562 -0.292714
1 -9 -0.94626 -0.323405
1 -8 -0.932568 -0.360994
1 -7 -0.913009 -0.40794
1 -6 -0.883788 -0.467888
1 -5 -0.837611 -0.546268
1 -4 -0.759257 -0.650791
1 -3 -0.613941 -0.789352
1 -2 -0.316228 -0.948683
1 -1 0.316228 -0.948683
1 0 1 0
1 1 0.316228 0.948683
1 2 -0.316228 0.948683
1 3 -0.613941 0.789352
1 4 -0.759257 0.650791
1 5 -0.837611 0.546268
1 6 -0.883788 0.467888
1 7 -0.913009 0.40794
1 8 -0.932568 0.360994
1 9 -0.94626 0.323405
1 10 -0.9562 0.292714
1 11 -0.963634 0.267226
1 12 -0.969334 0.245747
1 13 -0.973798 0.227414
1 14 -0.977358 0.211593
2 -15 -0.923705 -0.383104
2 -14 -0.913009 -0.40794
2 -13 -0.899947 -0.435999
2 -12 -0.883788 -0.467888
2 -11 -0.863502 -0.504346
2 -10 -0.837611 -0.546268
2 -9 -0.803947 -0.594701
2 -8 -0.759257 -0.650791
2 -7 -0.698537 -0.715574
2 -6 -0.613941 -0.789352
2 -5 -0.493013 -0.870022
2 -4 -0.316228 -0.948683
2 -3 -0.05547 -0.99846
2 -2 0.316228 -0.948683
2 -1 0.759257 -0.650791
2 0 1 0
2 1 0.759257 0.650791
2 2 0.316228 0.948683
2 3 -0.05547 0.99846
2 4 -0.316228 0.948683
2 5 -0.493013 0.870022
2 6 -0.613941 0.789352
2 7 -0.698537 0.715574
2 8 -0.759257 0.650791
2 9 -0.803947 0.594701
2 10 -0.837611 0.546268
2 11 -0.863502 0.504346
2 12 -0.883788 0.467888
2 13 -0.899947 0.435999
2 14 -0.913009 0.40794
3 -15 -0.837611 -0.546268
3 -14 -0.816205 -0.577763
3 -13 -0.790478 -0.61249
3 -12 -0.759257 -0.650791
3 -11 -0.720968 -0.692969
3 -10 -0.67349 -0.739196
3 -9 -0.613941 -0.789352
3 -8 -0.538389 -0.842696
3 -7 -0.441508 -0.897257
3 -6 -0.316228 -0.948683
3 -5 -0.153707 -0.988116
3 -4 0.05547 -0.99846
3 -3 0.316228 -0.948683
3 -2 0.613941 -0.789352
3 -1 0.883788 -0.467888
3 0 1 0
3 1 0.883788 0.467888
3 2 0.613941 0.789352
3 3 0.316228 0.948683
3 4 0.05547 0.99846
3 5 -0.153707 0.988116
3 6 -0.316228 0.948683
3 7 -0.441508 0.897257
3 8 -0.538389 0.842696
3 9 -0.613941 0.789352
3 10 -0.67349 0.739196
3 11 -0.720968 0.692969
3 12 -0.759257 0.650791
3 13 -0.790478 0.61249
3 14 -0.816205 0.577763
4 -15 -0.731307 -0.682048
4 -14 -0.698537 -0.715574
4 -13 -0.659868 -0.751382
4 -12 -0.613941 -0.789352
4 -11 -0.559041 -0.82914
4 -10 -0.493013 -0.870022
4 -9 -0.413168 -0.910655
4 -8 -0.316228 -0.948683
4 -7 -0.19836 -0.980129
4 -6 -0.05547 -0.99846
4 -5 0.115881 -0.993263
4 -4 0.316228 -0.948683
4 -3 0.538389 -0.842696
4 -2 0.759257 -0.650791
4 -1 0.932568 -0.360994
4 0 1 0
4 1 0.932568 0.360994
4 2 0.759257 0.650791
4 3 0.538389 0.842696
4 4 0.316228 0.948683
4 5 0.115881 0.993263
4 6 -0.05547 0.99846
4 7 -0.19836 0.980129
4 8 -0.316228 0.948683
4 9 -0.413168 0.910655
4 10 -0.493013 0.870022
4 11 -0.559041 0.82914
4 12 -0.613941 0.789352
4 13 -0.659868 0.751382
4 14 -0.698537 0.715574
5 -15 -0.613941 -0.789352
5 -14 -0.570835 -0.821065
5 -13 -0.520919 -0.853606
5 -12 -0.462903 -0.886409
5 -11 -0.395263 -0.918568
5 -10 -0.316228 -0.948683
5 -9 -0.223805 -0.974634
5 -8 -0.115881 -0.993263
5 -7 0.00952338 -0.999955
5 -6 0.153707 -0.988116
5 -5 0.316228 -0.948683
5 -4 0.493013 -0.870022
5 -3 0.67349 -0.739196
5 -2 0.837611 -0.546268
5 -1 0.9562 -0.292714
5 0 1 0
5 1 0.9562 0.292714
5 2 0.837611 0.546268
5 3 0.67349 0.739196
5 4 0.493013 0.870022
5 5 0.316228 0.948683
5 6 0.153707 0.988116
5 7 0.00952338 0.999955
5 8 -0.115881 0.993263
5 9 -0.223805 0.974634
5 10 -0.316228 0.948683
5 11 -0.395263 0.918568
5 12 -0.462903 0.886409
5 13 -0.520919 0.853606
5 14 -0.570835 0.821065
6 -15 -0.493013 -0.870022
6 -14 -0.441508 -0.897257
6 -13 -0.382933 -0.923776
6 -12 -0.316228 -0.948683
6 -11 -0.240228 -0.970717
6 -10 -0.153707 -0.988116
6 -9 -0.05547 -0.99846
6 -8 0.05547 -0.99846
6 -7 0.179572 -0.983745
6 -6 0.316228 -0.948683
6 -5 0.462903 -0.886409
6 -4 0.613941 -0.789352
6 -3 0.759257 -0.650791
6 -2 0.883788 -0.467888
6 -1 0.969334 -0.245747
6 0 1 0
6 1 0.969334 0.245747
6 2 0.883788 0.467888
6 3 0.759257 0.650791
6 4 0.613941 0.789352
6 5 0.462903 0.886409
6 6 0.316228 0.948683
6 7 0.179572 0.983745
6 8 0.05547 0.99846
6 9 -0.05547 0.99846
6 10 -0.153707 0.988116
6 11 -0.240228 0.970717
6 12 -0.316228 0.948683
6 13 -0.382933 0.923776
6 14 -0.441508 0.897257
7 -15 -0.373927 -0.927458
7 -14 -0.316228 -0.948683
7 -13 -0.2517 -0.967805
7 -12 -0.179572 -0.983745
7 -11 -0.0990772 -0.99508
7 -10 -0.00952338 -0.999955
7 -9 0.0895854 -0.995979
7 -8 0.19836 -0.980129
7 -7 0.316228 -0.948683
7 -6 0.441508 -0.897257
7 -5 0.570835 -0.821065
7 -4 0.698537 -0.715574
7 -3 0.816205 -0.577763
7 -2 0.913009 -0.40794
7 -1 0.977358 -0.211593
7 0 1 0
7 1 0.977358 0.211593
7 2 0.913009 0.40794
7 3 0.816205 0.577763
7 4 0.698537 0.715574
7 5 0.570835 0.821065
7 6 0.441508 0.897257
7 7 0.316228 0.948683
7 8 0.19836 0.980129
7 9 0.0895854 0.995979
7 10 -0.00952338 0.999955
7 11 -0.0990772 0.99508
7 12 -0.179572 0.983745
7 13 -0.2517 0.967805
7 14 -0.316228 0.948683
8 -15 -0.260166 -0.965564
8 -14 -0.19836 -0.980129
8 -13 -0.13029 -0.991476
8 -12 -0.05547 -0.99846
8 -11 0.0265058 -0.999649
8 -10 0.115881 -0.993263
8 -9 0.212617 -0.977136
8 -8 0.316228 -0.948683
8 -7 0.425538 -0.904941
8 -6 0.538389 -0.842696
8 -5 0.651312 -0.75881
8 -4 0.759257 -0.650791
8 -3 0.855584 -0.517664
8 -2 0.932568 -0.360994
8 -1 0.982608 -0.18569
8 0 1 0
8 1 0.982608 0.18569
8 2 0.932568 0.360994
8 3 0.855584 0.517664
8 4 0.759257 0.650791
8 5 0.651312 0.75881
8 6 0.538389 0.842696
8 7 0.425538 0.904941
8 8 0.316228 0.948683
8 9 0.212617 0.977136
8 10 0.115881 0.993263
8 11 0.0265058 0.999649
8 12 -0.05547 0.99846
8 13 -0.13029 0.991476
8 14 -0.19836 0.980129
9 -15 -0.153707 -0.988116
9 -14 -0.0895854 -0.995979
9 -13 -0.0199391 -0.999801
9 -12 0.05547 -0.99846
9 -11 0.13675 -0.990606
9 -10 0.223805 -0.974634
9 -9 0.316228 -0.948683
9 -8 0.413168 -0.910655
9 -7 0.513159 -0.858293
9 -6 0.613941 -0.789352
9 -5 0.712287 -0.701888
9 -4 0.803947 -0.594701
9 -3 0.883788 -0.467888
9 -2 0.94626 -0.323405
9 -1 0.986228 -0.165392
9 0 1 0
9 1 0.986228 0.165392
9 2 0.94626 0.323405
9 3 0.883788 0.467888
9 4 0.803947 0.594701
9 5 0.712287 0.701888
9 6 0.613941 0.789352
9 7 0.513159 0.858293
9 8 0.413168 0.910655
9 9 0.316228 0.948683
9 10 0.223805 0.974634
9 11 0.13675 0.990606
9 12 0.05547 0.99846
9 13 -0.0199391 0.999801
9 14 -0.0895854 0.995979
10 -15 -0.05547 -0.99846
10 -14 0.00952338 -0.999955
10 -13 0.0792373 -0.996856
10 -12 0.153707 -0.988116
10 -11 0.232816 -0.972521
10 -10 0.316228 -0.948683
10 -9 0.403306 -0.915065
10 -8 0.493013 -0.870022
10 -7 0.583795 -0.811901
10 -6 0.67349 -0.739196
10 -5 0.759257 -0.650791
10 -4 0.837611 -0.546268
10 -3 0.904604 -0.426253
10 -2 0.9562 -0.292714
10 -1 0.988827 -0.149069
10 0 1 0
10 1 0.988827 0.149069
10 2 0.9562 0.292714
10 3 0.904604 0.426253
10 4 0.837611 0.546268
10 5 0.759257 0.650791
10 6 0.67349 0.739196
10 7 0.583795 0.811901
10 8 0.493013 0.870022
10 9 0.403306 0.915065
10 10 0.316228 0.948683
10 11 0.232816 0.972521
10 12 0.153707 0.988116
10 13 0.0792373 0.996856
10 14 0.00952338 0.999955
11 -15 0.0343232 -0.999411
11 -14 0.0990772 -0.99508
11 -13 0.167752 -0.985829
11 -12 0.240228 -0.970717
11 -11 0.316228 -0.948683
11 -10 0.395263 -0.918568
11 -9 0.476569 -0.879137
11 -8 0.559041 -0.82914
11 -7 0.641164 -0.767404
11 -6 0.720968 -0.692969
11 -5 0.796021 -0.605269
11 -4 0.863502 -0.504346
11 -3 0.920366 -0.391057
11 -2 0.963634 -0.267226
11 -1 0.990755 -0.135664
11 0 1 0
11 1 0.990755 0.135664
11 2 0.963634 0.267226
11 3 0.920366 0.391057
11 4 0.863502 0.504346
11 5 0.796021 0.605269
11 6 0.720968 0.692969
11 7 0.641164 0.767404
11 8 0.559041 0.82914
11 9 0.476569 0.879137
11 10 0.395263 0.918568
11 11 0.316228 0.948683
11 12 0.240228 0.970717
11 13 0.167752 0.985829
11 14 0.0990772 0.99508
12 -15 0.115881 -0.993263
12 -14 0.179572 -0.983745
12 -13 0.246432 -0.96916
12 -12 0.316228 -0.948683
12 -11 0.388577 -0.921416
12 -10 0.462903 -0.886409
12 -9 0.538389 -0.842696
12 -8 0.613941 -0.789352
12 -7 0.688144 -0.725574
12 -6 0.759257 -0.650791
12 -5 0.82523 -0.564796
12 -4 0.883788 -0.467888
12 -3 0.932568 -0.360994
12 -2 0.969334 -0.245747
12 -1 0.992225 -0.12446
12 0 1 0
12 1 0.992225 0.12446
12 2 0.969334 0.245747
12 3 0.932568 0.360994
12 4 0.883788 0.467888
12 5 0.82523 0.564796
12 6 0.759257 0.650791
12 7 0.688144 0.725574
12 8 0.613941 0.789352
12 9 0.538389 0.842696
12 10 0.462903 0.886409
12 11 0.388577 0.921416
12 12 0.316228 0.948683
12 13 0.246432 0.96916
12 14 0.179572 0.983745
13 -15 0.189657 -0.98185
13 -14 0.2517 -0.967805
13 -13 0.316228 -0.948683
13 -12 0.382933 -0.923776
13 -11 0.451369 -0.892337
13 -10 0.520919 -0.853606
13 -9 0.590766 -0.806843
13 -8 0.659868 -0.751382
13 -7 0.726943 -0.686697
13 -6 0.790478 -0.61249
13 -5 0.848759 -0.52878
13 -4 0.899947 -0.435999
13 -3 0.942195 -0.335066
13 -2 0.973798 -0.227414
13 -1 0.99337 -0.11496
13 0 1 0
13 1 0.99337 0.11496
13 2 0.973798 0.227414
13 3 0.942195 0.335066
13 4 0.899947 0.435999
13 5 0.848759 0.52878
13 6 0.790478 0.61249
13 7 0.726943 0.686697
13 8 0.659868 0.751382
13 9 0.590766 0.806843
13 10 0.520919 0.853606
13 11 0.451369 0.892337
13 12 0.382933 0.923776
13 13 0.316228 0.948683
13 14 0.2517 0.967805
14 -15 0.25623 -0.966616
14 -14 0.316228 -0.948683
14 -13 0.378105 -0.925763
14 -12 0.441508 -0.897257
14 -11 0.505959 -0.862557
14 -10 0.570835 -0.821065
14 -9 0.635349 -0.772225
14 -8 0.698537 -0.715574
14 -7 0.759257 -0.650791
14 -6 0.816205 -0.577763
14 -5 0.867952 -0.496648
14 -4 0.913009 -0.40794
14 -3 0.949916 -0.312505
