-0.0005 9e-05 -3.43061e+16 
-0.0005 0.0001 -3.39307e+16 
-0.0005 0.00011 -3.35237e+16 
-0.0005 0.00012 -3.30873e+16 
-0.0005 0.00013 -3.26235e+16 
-0.0005 0.00014 -3.21346e+16 
-0.0005 0.00015 -3.1623e+16 
-0.0005 0.00016 -3.1091e+16 
-0.0005 0.00017 -3.05408e+16 
-0.0005 0.00018 -2.99748e+16 
-0.0005 0.00019 -2.93952e+16 
-0.0005 0.0002 -2.88042e+16 
-0.0005 0.00021 -2.8204e+16 
-0.0005 0.00022 -2.75966e+16 
-0.0005 0.00023 -2.69839e+16 
-0.0005 0.00024 -2.63678e+16 
-0.0005 0.00025 -2.57501e+16 
-0.0005 0.00026 -2.51323e+16 
-0.0005 0.00027 -2.45161e+16 
-0.0005 0.00028 -2.39028e+16 
-0.0005 0.00029 -2.32937e+16 
-0.0005 0.0003 -2.269e+16 
-0.0005 0.00031 -2.20928e+16 
-0.0005 0.00032 -2.1503e+16 
-0.0005 0.00033 -2.09215e+16 
-0.0005 0.00034 -2.0349e+16 
-0.0005 0.00035 -1.97863e+16 
-0.0005 0.00036 -1.92337e+16 
-0.0005 0.00037 -1.8692e+16 
-0.0005 0.00038 -1.81613e+16 
-0.0005 0.00039 -1.76422e+16 
-0.0005 0.0004 -1.71347e+16 
-0.0005 0.00041 -1.66392e+16 
-0.0005 0.00042 -1.61558e+16 
-0.0005 0.00043 -1.56844e+16 
-0.0005 0.00044 -1.52253e+16 
-0.0005 0.00045 -1.47783e+16 
-0.0005 0.00046 -1.43435e+16 
-0.0005 0.00047 -1.39207e+16 
-0.0005 0.00048 -1.35098e+16 
-0.0005 0.00049 -1.31107e+16 
-0.00049 -0.0005 -1.28485e+16 
-0.00049 -0.00049 -1.32479e+16 
-0.00049 -0.00048 -1.36597e+16 
-0.00049 -0.00047 -1.40841e+16 
-0.00049 -0.00046 -1.45213e+16 
-0.00049 -0.00045 -1.49714e+16 
-0.00049 -0.00044 -1.54346e+16 
-0.00049 -0.00043 -1.59109e+16 
-0.00049 -0.00042 -1.64005e+16 
-0.00049 -0.00041 -1.69032e+16 
-0.00049 -0.0004 -1.74191e+16 
-0.00049 -0.00039 -1.79481e+16 
-0.00049 -0.00038 -1.84899e+16 
-0.00049 -0.00037 -1.90444e+16 
-0.00049 -0.00036 -1.96112e+16 
-0.00049 -0.00035 -2.01901e+16 
-0.00049 -0.00034 -2.07804e+16 
-0.00049 -0.00033 -2.13816e+16 
-0.00049 -0.00032 -2.19932e+16 
-0.00049 -0.00031 -2.26143e+16 
-0.00049 -0.0003 -2.3244e+16 
-0.00049 -0.00029 -2.38814e+16 
-0.00049 -0.00028 -2.45253e+16 
-0.00049 -0.00027 -2.51746e+16 
-0.00049 -0.00026 -2.58278e+16 
-0.00049 -0.00025 -2.64835e+16 
-0.00049 -0.00024 -2.71401e+16 
-0.00049 -0.00023 -2.77957e+16 
-0.00049 -0.00022 -2.84486e+16 
-0.00049 -0.00021 -2.90967e+16 
-0.00049 -0.0002 -2.97378e+16 
-0.00049 -0.00019 -3.03699e+16 
-0.00049 -0.00018 -3.09906e+16 
-0.00049 -0.00017 -3.15974e+16 
-0.00049 -0.00016 -3.21878e+16 
-0.00049 -0.00015 -3.27595e+16 
-0.00049 -0.00014 -3.33097e+16 
-0.00049 -0.00013 -3.3836e+16 
-0.00049 -0.00012 -3.43358e+16 
-0.00049 -0.00011 -3.48066e+16 
-0.00049 -0.0001 -3.52459e+16 
-0.00049 -9e-05 -3.56514e+16 
-0.00049 -8e-05 -3.60208e+16 
-0.00049 -7e-05 -3.63521e+16 
-0.00049 -6e-05 -3.66434e+16 
-0.00049 -5e-05 -3.68929e+16 
-0.00049 -4e-05 -3.70992e+16 
-0.00049 -3e-05 -3.72609e+16 
-0.00049 -2e-05 -3.73772e+16 
-0.00049 -1e-05 -3.74472e+16 
-0.00049 0 -3.74706e+16 
-0.00049 1e-05 -3.74472e+16 
-0.00049 2e-05 -3.73772e+16 
-0.00049 3e-05 -3.72609e+16 
-0.00049 4e-05 -3.70992e+16 
-0.00049 5e-05 -3.68929e+16 
-0.00049 6e-05 -3.66434e+16 
-0.00049 7e-05 -3.63521e+16 
-0.00049 8e-05 -3.60208e+16 
-0.00049 9e-05 -3.56514e+16 
-0.00049 0.0001 -3.52459e+16 
-0.00049 0.00011 -3.48066e+16 
-0.00049 0.00012 -3.43358e+16 
-0.00049 0.00013 -3.3836e+16 
-0.00049 0.00014 -3.33097e+16 
-0.00049 0.00015 -3.27595e+16 
-0.00049 0.00016 -3.21878e+16 
-0.00049 0.00017 -3.15974e+16 
-0.00049 0.00018 -3.09906e+16 
-0.00049 0.00019 -3.03699e+16 
-0.00049 0.0002 -2.97378e+16 
-0.00049 0.00021 -2.90967e+16 
-0.00049 0.00022 -2.84486e+16 
-0.00049 0.00023 -2.77957e+16 
-0.00049 0.00024 -2.71401e+16 
-0.00049 0.00025 -2.64835e+16 
-0.00049 0.00026 -2.58278e+16 
-0.00049 0.00027 -2.51746e+16 
-0.00049 0.00028 -2.45253e+16 
-0.00049 0.00029 -2.38814e+16 
-0.00049 0.0003 -2.3244e+16 
-0.00049 0.00031 -2.26143e+16 
-0.00049 0.00032 -2.19932e+16 
-0.00049 0.00033 -2.13816e+16 
-0.00049 0.00034 -2.07804e+16 
-0.00049 0.00035 -2.01901e+16 
-0.00049 0.00036 -1.96112e+16 
-0.00049 0.00037 -1.90444e+16 
-0.00049 0.00038 -1.84899e+16 
-0.00049 0.00039 -1.79481e+16 
-0.00049 0.0004 -1.74191e+16 
-0.00049 0.00041 -1.69032e+16 
-0.00049 0.00042 -1.64005e+16 
-0.00049 0.00043 -1.59109e+16 
-0.00049 0.00044 -1.54346e+16 
-0.00049 0.00045 -1.49714e+16 
-0.00049 0.00046 -1.45213e+16 
-0.00049 0.00047 -1.40841e+16 
-0.00049 0.00048 -1.36597e+16 
-0.00049 0.00049 -1.32479e+16 
-0.00048 -0.0005 -1.29694e+16 
-0.00048 -0.00049 -1.33809e+16 
-0.00048 -0.00048 -1.38056e+16 
-0.00048 -0.00047 -1.42438e+16 
-0.00048 -0.00046 -1.46957e+16 
-0.00048 -0.00045 -1.51615e+16 
-0.00048 -0.00044 -1.56414e+16 
-0.00048 -0.00043 -1.61355e+16 
-0.00048 -0.00042 -1.66438e+16 
-0.00048 -0.00041 -1.71665e+16 
-0.00048 -0.0004 -1.77035e+16 
-0.00048 -0.00039 -1.82548e+16 
-0.00048 -0.00038 -1.88202e+16 
-0.00048 -0.00037 -1.93996e+16 
-0.00048 -0.00036 -1.99927e+16 
-0.00048 -0.00035 -2.0599e+16 
-0.00048 -0.00034 -2.12183e+16 
-0.00048 -0.00033 -2.18499e+16 
-0.00048 -0.00032 -2.24931e+16 
-0.00048 -0.00031 -2.31473e+16 
-0.00048 -0.0003 -2.38114e+16 
-0.00048 -0.00029 -2.44846e+16 
-0.00048 -0.00028 -2.51657e+16 
-0.00048 -0.00027 -2.58533e+16 
-0.00048 -0.00026 -2.65461e+16 
-0.00048 -0.00025 -2.72424e+16 
-0.00048 -0.00024 -2.79406e+16 
-0.00048 -0.00023 -2.86388e+16 
-0.00048 -0.00022 -2.93349e+16 
-0.00048 -0.00021 -3.00269e+16 
-0.00048 -0.0002 -3.07124e+16 
-0.00048 -0.00019 -3.13891e+16 
-0.00048 -0.00018 -3.20543e+16 
-0.00048 -0.00017 -3.27055e+16 
-0.00048 -0.00016 -3.33399e+16 
-0.00048 -0.00015 -3.39548e+16 
-0.00048 -0.00014 -3.45473e+16 
-0.00048 -0.00013 -3.51146e+16 
-0.00048 -0.00012 -3.56539e+16 
-0.00048 -0.00011 -3.61624e+16 
-0.00048 -0.0001 -3.66372e+16 
-0.00048 -9e-05 -3.70759e+16 
-0.00048 -8e-05 -3.74759e+16 
-0.00048 -7e-05 -3.78348e+16 
-0.00048 -6e-05 -3.81505e+16 
-0.00048 -5e-05 -3.84211e+16 
-0.00048 -4e-05 -3.86449e+16 
-0.00048 -3e-05 -3.88205e+16 
-0.00048 -2e-05 -3.89467e+16 
-0.00048 -1e-05 -3.90228e+16 
-0.00048 0 -3.90482e+16 
-0.00048 1e-05 -3.90228e+16 
-0.00048 2e-05 -3.89467e+16 
-0.00048 3e-05 -3.88205e+16 
-0.00048 4e-05 -3.86449e+16 
-0.00048 5e-05 -3.84211e+16 
-0.00048 6e-05 -3.81505e+16 
-0.00048 7e-05 -3.78348e+16 
-0.00048 8e-05 -3.74759e+16 
-0.00048 9e-05 -3.70759e+16 
-0.00048 0.0001 -3.66372e+16 
-0.00048 0.00011 -3.61624e+16 
-0.00048 0.00012 -3.56539e+16 
-0.00048 0.00013 -3.51146e+16 
-0.00048 0.00014 -3.45473e+16 
-0.00048 0.00015 -3.39548e+16 
-0.00048 0.00016 -3.33399e+16 
-0.00048 0.00017 -3.27055e+16 
-0.00048 0.00018 -3.20543e+16 
-0.00048 0.00019 -3.13891e+16 
-0.00048 0.0002 -3.07124e+16 
-0.00048 0.00021 -3.00269e+16 
-0.00048 0.00022 -2.93349e+16 
-0.00048 0.00023 -2.86388e+16 
-0.00048 0.00024 -2.79406e+16 
-0.00048 0.00025 -2.72424e+16 
-0.00048 0.00026 -2.65461e+16 
-0.00048 0.00027 -2.58533e+16 
-0.00048 0.00028 -2.51657e+16 
-0.00048 0.00029 -2.44846e+16 
-0.00048 0.0003 -2.38114e+16 
-0.00048 0.00031 -2.31473e+16 
-0.00048 0.00032 -2.24931e+16 
-0.00048 0.00033 -2.18499e+16 
-0.00048 0.00034 -2.12183e+16 
-0.00048 0.00035 -2.0599e+16 
-0.00048 0.00036 -1.99927e+16 
-0.00048 0.00037 -1.93996e+16 
-0.00048 0.00038 -1.88202e+16 
-0.00048 0.00039 -1.82548e+16 
-0.00048 0.0004 -1.77035e+16 
-0.00048 0.00041 -1.71665e+16 
-0.00048 0.00042 -1.66438e+16 
-0.00048 0.00043 -1.61355e+16 
-0.00048 0.00044 -1.56414e+16 
-0.00048 0.00045 -1.51615e+16 
-0.00048 0.00046 -1.46957e+16 
-0.00048 0.00047 -1.42438e+16 
-0.00048 0.00048 -1.38056e+16 
-0.00048 0.00049 -1.33809e+16 
-0.00047 -0.0005 -1.30854e+16 
-0.00047 -0.00049 -1.35092e+16 
-0.00047 -0.00048 -1.39471e+16 
-0.00047 -0.00047 -1.43993e+16 
-0.00047 -0.00046 -1.48663e+16 
-0.00047 -0.00045 -1.53481e+16 
-0.00047 -0.00044 -1.58451e+16 
-0.00047 -0.00043 -1.63573e+16 
-0.00047 -0.00042 -1.68851e+16 
-0.00047 -0.00041 -1.74284e+16 
-0.00047 -0.0004 -1.79872e+16 
-0.00047 -0.00039 -1.85617e+16 
-0.00047 -0.00038 -1.91517e+16 
-0.00047 -0.00037 -1.9757e+16 
-0.00047 -0.00036 -2.03774e+16 
-0.00047 -0.00035 -2.10126e+16 
-0.00047 -0.00034 -2.16622e+16 
-0.00047 -0.00033 -2.23257e+16 
-0.00047 -0.00032 -2.30024e+16 
-0.00047 -0.00031 -2.36915e+16 
-0.00047 -0.0003 -2.43921e+16 
-0.00047 -0.00029 -2.51033e+16 
-0.00047 -0.00028 -2.58238e+16 
-0.00047 -0.00027 -2.65524e+16 
-0.00047 -0.00026 -2.72874e+16 
-0.00047 -0.00025 -2.80273e+16 
-0.00047 -0.00024 -2.87702e+16 
-0.00047 -0.00023 -2.95142e+16 
-0.00047 -0.00022 -3.0257e+16 
-0.00047 -0.00021 -3.09965e+16 
-0.00047 -0.0002 -3.173e+16 
-0.00047 -0.00019 -3.2455e+16 
-0.00047 -0.00018 -3.31687e+16 
-0.00047 -0.00017 -3.38682e+16 
-0.00047 -0.00016 -3.45506e+16 
-0.00047 -0.00015 -3.52128e+16 
-0.00047 -0.00014 -3.58516e+16 
-0.00047 -0.00013 -3.64639e+16 
-0.00047 -0.00012 -3.70466e+16 
-0.00047 -0.00011 -3.75965e+16 
-0.00047 -0.0001 -3.81105e+16 
-0.00047 -9e-05 -3.85858e+16 
-0.00047 -8e-05 -3.90195e+16 
-0.00047 -7e-05 -3.9409e+16 
-0.00047 -6e-05 -3.97518e+16 
-0.00047 -5e-05 -4.00457e+16 
-0.00047 -4e-05 -4.0289e+16 
-0.00047 -3e-05 -4.04798e+16 
-0.00047 -2e-05 -4.06171e+16 
-0.00047 -1e-05 -4.06998e+16 
-0.00047 0 -4.07275e+16 
-0.00047 1e-05 -4.06998e+16 
-0.00047 2e-05 -4.06171e+16 
-0.00047 3e-05 -4.04798e+16 
-0.00047 4e-05 -4.0289e+16 
-0.00047 5e-05 -4.00457e+16 
-0.00047 6e-05 -3.97518e+16 
-0.00047 7e-05 -3.9409e+16 
-0.00047 8e-05 -3.90195e+16 
-0.00047 9e-05 -3.85858e+16 
-0.00047 0.0001 -3.81105e+16 
-0.00047 0.00011 -3.75965e+16 
-0.00047 0.00012 -3.70466e+16 
-0.00047 0.00013 -3.64639e+16 
-0.00047 0.00014 -3.58516e+16 
-0.00047 0.00015 -3.52128e+16 
-0.00047 0.00016 -3.45506e+16 
-0.00047 0.00017 -3.38682e+16 
-0.00047 0.00018 -3.31687e+16 
-0.00047 0.00019 -3.2455e+16 
-0.00047 0.0002 -3.173e+16 
-0.00047 0.00021 -3.09965e+16 
-0.00047 0.00022 -3.0257e+16 
-0.00047 0.00023 -2.95142e+16 
-0.00047 0.00024 -2.87702e+16 
-0.00047 0.00025 -2.80273e+16 
-0.00047 0.00026 -2.72874e+16 
-0.00047 0.00027 -2.65524e+16 
-0.00047 0.00028 -2.58238e+16 
-0.00047 0.00029 -2.51033e+16 
-0.00047 0.0003 -2.43921e+16 
-0.00047 0.00031 -2.36915e+16 
-0.00047 0.00032 -2.30024e+16 
-0.00047 0.00033 -2.23257e+16 
-0.00047 0.00034 -2.16622e+16 
-0.00047 0.00035 -2.10126e+16 
-0.00047 0.00036 -2.03774e+16 
-0.00047 0.00037 -1.9757e+16 
-0.00047 0.00038 -1.91517e+16 
-0.00047 0.00039 -1.85617e+16 
-0.00047 0.0004 -1.79872e+16 
-0.00047 0.00041 -1.74284e+16 
-0.00047 0.00042 -1.68851e+16 
-0.00047 0.00043 -1.63573e+16 
-0.00047 0.00044 -1.58451e+16 
-0.00047 0.00045 -1.53481e+16 
-0.00047 0.00046 -1.48663e+16 
-0.00047 0.00047 -1.43993e+16 
-0.00047 0.00048 -1.39471e+16 
-0.00047 0.00049 -1.35092e+16 
-0.00046 -0.0005 -1.3196e+16 
-0.00046 -0.00049 -1.36322e+16 
-0.00046 -0.00048 -1.40834e+16 
-0.00046 -0.00047 -1.455e+16 
-0.00046 -0.00046 -1.50322e+16 
-0.00046 -0.00045 -1.55304e+16 
-0.00046 -0.00044 -1.60449e+16 
-0.00046 -0.00043 -1.65759e+16 
-0.00046 -0.00042 -1.71235e+16 
-0.00046 -0.00041 -1.76881e+16 
-0.00046 -0.0004 -1.82695e+16 
-0.00046 -0.00039 -1.8868e+16 
-0.00046 -0.00038 -1.94835e+16 
-0.00046 -0.00037 -2.01158e+16 
-0.00046 -0.00036 -2.07648e+16 
-0.00046 -0.00035 -2.14302e+16 
-0.00046 -0.00034 -2.21116e+16 
-0.00046 -0.00033 -2.28086e+16 
-0.00046 -0.00032 -2.35205e+16 
-0.00046 -0.00031 -2.42465e+16 
-0.00046 -0.0003 -2.49858e+16 
-0.00046 -0.00029 -2.57374e+16 
-0.00046 -0.00028 -2.64999e+16 
-0.00046 -0.00027 -2.7272e+16 
-0.00046 -0.00026 -2.80523e+16 
-0.00046 -0.00025 -2.88388e+16 
-0.00046 -0.00024 -2.96298e+16 
-0.00046 -0.00023 -3.0423e+16 
-0.00046 -0.00022 -3.12163e+16 
-0.00046 -0.00021 -3.2007e+16 
-0.00046 -0.0002 -3.27925e+16 
-0.00046 -0.00019 -3.357e+16 
-0.00046 -0.00018 -3.43365e+16 
-0.00046 -0.00017 -3.50888e+16 
-0.00046 -0.00016 -3.58236e+16 
-0.00046 -0.00015 -3.65375e+16 
-0.00046 -0.00014 -3.72271e+16 
-0.00046 -0.00013 -3.78889e+16 
-0.00046 -0.00012 -3.85193e+16 
-0.00046 -0.00011 -3.91149e+16 
-0.00046 -0.0001 -3.96722e+16 
-0.00046 -9e-05 -4.0188e+16 
-0.00046 -8e-05 -4.0659e+16 
-0.00046 -7e-05 -4.10822e+16 
-0.00046 -6e-05 -4.14551e+16 
-0.00046 -5e-05 -4.1775e+16 
-0.00046 -4e-05 -4.20398e+16 
-0.00046 -3e-05 -4.22476e+16 
-0.00046 -2e-05 -4.23972e+16 
-0.00046 -1e-05 -4.24874e+16 
-0.00046 0 -4.25175e+16 
-0.00046 1e-05 -4.24874e+16 
-0.00046 2e-05 -4.23972e+16 
-0.00046 3e-05 -4.22476e+16 
-0.00046 4e-05 -4.20398e+16 
-0.00046 5e-05 -4.1775e+16 
-0.00046 6e-05 -4.14551e+16 
-0.00046 7e-05 -4.10822e+16 
-0.00046 8e-05 -4.0659e+16 
-0.00046 9e-05 -4.0188e+16 
-0.00046 0.0001 -3.96722e+16 
-0.00046 0.00011 -3.91149e+16 
-0.00046 0.00012 -3.85193e+16 
-0.00046 0.00013 -3.78889e+16 
-0.00046 0.00014 -3.72271e+16 
-0.00046 0.00015 -3.65375e+16 
-0.00046 0.00016 -3.58236e+16 
-0.00046 0.00017 -3.50888e+16 
-0.00046 0.00018 -3.43365e+16 
-0.00046 0.00019 -3.357e+16 
-0.00046 0.0002 -3.27925e+16 
-0.00046 0.00021 -3.2007e+16 
-0.00046 0.00022 -3.12163e+16 
-0.00046 0.00023 -3.0423e+16 
-0.00046 0.00024 -2.96298e+16 
-0.00046 0.00025 -2.88388e+16 
-0.00046 0.00026 -2.80523e+16 
-0.00046 0.00027 -2.7272e+16 
-0.00046 0.00028 -2.64999e+16 
-0.00046 0.00029 -2.57374e+16 
-0.00046 0.0003 -2.49858e+16 
-0.00046 0.00031 -2.42465e+16 
-0.00046 0.00032 -2.35205e+16 
-0.00046 0.00033 -2.28086e+16 
-0.00046 0.00034 -2.21116e+16 
-0.00046 0.00035 -2.14302e+16 
-0.00046 0.00036 -2.07648e+16 
-0.00046 0.00037 -2.01158e+16 
-0.00046 0.00038 -1.94835e+16 
-0.00046 0.00039 -1.8868e+16 
-0.00046 0.0004 -1.82695e+16 
-0.00046 0.00041 -1.76881e+16 
-0.00046 0.00042 -1.71235e+16 
-0.00046 0.00043 -1.65759e+16 
-0.00046 0.00044 -1.60449e+16 
-0.00046 0.00045 -1.55304e+16 
-0.00046 0.00046 -1.50322e+16 
-0.00046 0.00047 -1.455e+16 
-0.00046 0.00048 -1.40834e+16 
-0.00046 0.00049 -1.36322e+16 
-0.00045 -0.0005 -1.33005e+16 
-0.00045 -0.00049 -1.37492e+16 
-0.00045 -0.00048 -1.42139e+16 
-0.00045 -0.00047 -1.4695e+16 
-0.00045 -0.00046 -1.51928e+16 
-0.00045 -0.00045 -1.57077e+16 
-0.00045 -0.00044 -1.62401e+16 
-0.00045 -0.00043 -1.67902e+16 
-0.00045 -0.00042 -1.73584e+16 
-0.00045 -0.00041 -1.79448e+16 
-0.00045 -0.0004 -1.85496e+16 
-0.00045 -0.00039 -1.91729e+16 
-0.00045 -0.00038 -1.98148e+16 
-0.00045 -0.00037 -2.04752e+16 
-0.00045 -0.00036 -2.1154e+16 
-0.00045 -0.00035 -2.1851e+16 
-0.00045 -0.00034 -2.25658e+16 
-0.00045 -0.00033 -2.3298e+16 
-0.00045 -0.00032 -2.40469e+16 
-0.00045 -0.00031 -2.4812e+16 
-0.00045 -0.0003 -2.55922e+16 
-0.00045 -0.00029 -2.63865e+16 
-0.00045 -0.00028 -2.71937e+16 
-0.00045 -0.00027 -2.80124e+16 
-0.00045 -0.00026 -2.88409e+16 
-0.00045 -0.00025 -2.96775e+16 
-0.00045 -0.00024 -3.052e+16 
-0.00045 -0.00023 -3.13664e+16 
-0.00045 -0.00022 -3.2214e+16 
-0.00045 -0.00021 -3.30602e+16 
-0.00045 -0.0002 -3.39022e+16 
-0.00045 -0.00019 -3.47368e+16 
-0.00045 -0.00018 -3.55608e+16 
-0.00045 -0.00017 -3.63706e+16 
-0.00045 -0.00016 -3.71627e+16 
-0.00045 -0.00015 -3.79334e+16 
-0.00045 -0.00014 -3.86788e+16 
-0.00045 -0.00013 -3.9395e+16 
-0.00045 -0.00012 -4.0078e+16 
-0.00045 -0.00011 -4.07241e+16 
-0.00045 -0.0001 -4.13292e+16 
-0.00045 -9e-05 -4.18898e+16 
-0.00045 -8e-05 -4.24022e+16 
-0.00045 -7e-05 -4.2863e+16 
-0.00045 -6e-05 -4.32692e+16 
-0.00045 -5e-05 -4.36179e+16 
-0.00045 -4e-05 -4.39067e+16 
-0.00045 -3e-05 -4.41336e+16 
-0.00045 -2e-05 -4.42968e+16 
-0.00045 -1e-05 -4.43952e+16 
-0.00045 0 -4.44281e+16 
-0.00045 1e-05 -4.43952e+16 
-0.00045 2e-05 -4.42968e+16 
-0.00045 3e-05 -4.41336e+16 
-0.00045 4e-05 -4.39067e+16 
-0.00045 5e-05 -4.36179e+16 
-0.00045 6e-05 -4.32692e+16 
-0.00045 7e-05 -4.2863e+16 
-0.00045 8e-05 -4.24022e+16 
-0.00045 9e-05 -4.18898e+16 
-0.00045 0.0001 -4.13292e+16 
-0.00045 0.00011 -4.07241e+16 
-0.00045 0.00012 -4.0078e+16 
-0.00045 0.00013 -3.9395e+16 
-0.00045 0.00014 -3.86788e+16 
-0.00045 0.00015 -3.79334e+16 
-0.00045 0.00016 -3.71627e+16 
-0.00045 0.00017 -3.63706e+16 
-0.00045 0.00018 -3.55608e+16 
-0.00045 0.00019 -3.47368e+16 
-0.00045 0.0002 -3.39022e+16 
-0.00045 0.00021 -3.30602e+16 
-0.00045 0.00022 -3.2214e+16 
-0.00045 0.00023 -3.13664e+16 
-0.00045 0.00024 -3.052e+16 
-0.00045 0.00025 -2.96775e+16 
-0.00045 0.00026 -2.88409e+16 
-0.00045 0.00027 -2.80124e+16 
-0.00045 0.00028 -2.71937e+16 
-0.00045 0.00029 -2.63865e+16 
-0.00045 0.0003 -2.55922e+16 
-0.00045 0.00031 -2.4812e+16 
-0.00045 0.00032 -2.40469e+16 
-0.00045 0.00033 -2.3298e+16 
-0.00045 0.00034 -2.25658e+16 
-0.00045 0.00035 -2.1851e+16 
-0.00045 0.00036 -2.1154e+16 
-0.00045 0.00037 -2.04752e+16 
-0.00045 0.00038 -1.98148e+16 
-0.00045 0.00039 -1.91729e+16 
-0.00045 0.0004 -1.85496e+16 
-0.00045 0.00041 -1.79448e+16 
-0.00045 0.00042 -1.73584e+16 
-0.00045 0.00043 -1.67902e+16 
-0.00045 0.00044 -1.62401e+16 
-0.00045 0.00045 -1.57077e+16 
-0.00045 0.00046 -1.51928e+16 
-0.00045 0.00047 -1.4695e+16 
-0.00045 0.00048 -1.42139e+16 
-0.00045 0.00049 -1.37492e+16 
-0.00044 -0.0005 -1.33983e+16 
-0.00044 -0.00049 -1.38596e+16 
-0.00044 -0.00048 -1.43379e+16 
-0.00044 -0.00047 -1.48337e+16 
-0.00044 -0.00046 -1.53473e+16 
-0.00044 -0.00045 -1.58792e+16 
-0.00044 -0.00044 -1.64298e+16 
-0.00044 -0.00043 -1.69995e+16 
-0.00044 -0.00042 -1.75887e+16 
-0.00044 -0.00041 -1.81976e+16 
-0.00044 -0.0004 -1.88264e+16 
-0.00044 -0.00039 -1.94754e+16 
-0.00044 -0.00038 -2.01447e+16 
-0.00044 -0.00037 -2.08343e+16 
-0.00044 -0.00036 -2.15441e+16 
-0.00044 -0.00035 -2.2274e+16 
-0.00044 -0.00034 -2.30238e+16 
-0.00044 -0.00033 -2.37929e+16 
-0.00044 -0.00032 -2.45809e+16 
-0.00044 -0.00031 -2.53871e+16 
-0.00044 -0.0003 -2.62106e+16 
-0.00044 -0.00029 -2.70503e+16 
-0.00044 -0.00028 -2.7905e+16 
-0.00044 -0.00027 -2.87733e+16 
-0.00044 -0.00026 -2.96535e+16 
-0.00044 -0.00025 -3.05437e+16 
-0.00044 -0.00024 -3.14417e+16 
-0.00044 -0.00023 -3.23452e+16 
-0.00044 -0.00022 -3.32516e+16 
-0.00044 -0.00021 -3.4158e+16 
-0.00044 -0.0002 -3.50612e+16 
-0.00044 -0.00019 -3.59579e+16 
-0.00044 -0.00018 -3.68445e+16 
-0.00044 -0.00017 -3.77173e+16 
-0.00044 -0.00016 -3.85722e+16 
-0.00044 -0.00015 -3.94052e+16 
-0.00044 -0.00014 -4.02119e+16 
-0.00044 -0.00013 -4.09881e+16 
-0.00044 -0.00012 -4.17293e+16 
-0.00044 -0.00011 -4.24311e+16 
-0.00044 -0.0001 -4.30893e+16 
-0.00044 -9e-05 -4.36995e+16 
-0.00044 -8e-05 -4.42579e+16 
-0.00044 -7e-05 -4.47605e+16 
-0.00044 -6e-05 -4.52039e+16 
-0.00044 -5e-05 -4.55847e+16 
-0.00044 -4e-05 -4.59004e+16 
-0.00044 -3e-05 -4.61484e+16 
-0.00044 -2e-05 -4.63269e+16 
-0.00044 -1e-05 -4.64346e+16 
-0.00044 0 -4.64705e+16 
